year,yearRange,make,model,floorplan,field,currentValue
,2019-2027,jayco,precept,36A,tireSize,
,2019-2027,jayco,precept,36A,slideouts,
,2022-2027,jayco,precept,36C,uvwLbs,
,2022-2027,jayco,precept,36C,length,
,2022-2027,jayco,precept,36C,exteriorHeightIn,
,2022-2027,jayco,precept,36C,exteriorWidthIn,
,2022-2027,jayco,precept,36C,interiorHeightIn,
,2022-2027,jayco,precept,36C,sleeps,
,2022-2027,jayco,precept,36C,dryWeightLbs,
,2022-2027,jayco,precept,36C,hitchLbs,
,2022-2027,jayco,precept,36C,fuelCapacityGal,
,2022-2027,jayco,precept,36C,freshWater,
,2022-2027,jayco,precept,36C,grayWater,
,2022-2027,jayco,precept,36C,blackWater,
,2022-2027,jayco,precept,36C,propaneLbs,
,2022-2027,jayco,precept,36C,propaneGal,
,2022-2027,jayco,precept,36C,waterHeaterGal,
,2022-2027,jayco,precept,36C,cargoLbs,
,2022-2027,jayco,precept,36C,garageLengthFt,
,2022-2027,jayco,precept,36C,garageWidthFt,
,2022-2027,jayco,precept,36C,garageHeightIn,
,2022-2027,jayco,precept,36C,garageCapacityLbs,
,2022-2027,jayco,precept,36C,rampPatioLbs,
,2022-2027,jayco,precept,36C,fuelStationGal,
,2022-2027,jayco,precept,36C,axles,
,2022-2027,jayco,precept,36C,tireSize,
,2022-2027,jayco,precept,36C,slideouts,
,2025-2026,jayco,redhawk,24B,uvwLbs,
,2025-2026,jayco,redhawk,24B,length,
,2025-2026,jayco,redhawk,24B,exteriorHeightIn,
,2025-2026,jayco,redhawk,24B,exteriorWidthIn,
,2025-2026,jayco,redhawk,24B,interiorHeightIn,
,2025-2026,jayco,redhawk,24B,sleeps,
,2025-2026,jayco,redhawk,24B,dryWeightLbs,
,2025-2026,jayco,redhawk,24B,hitchLbs,
,2025-2026,jayco,redhawk,24B,fuelCapacityGal,
,2025-2026,jayco,redhawk,24B,freshWater,
,2025-2026,jayco,redhawk,24B,grayWater,
,2025-2026,jayco,redhawk,24B,blackWater,
,2025-2026,jayco,redhawk,24B,propaneLbs,
,2025-2026,jayco,redhawk,24B,propaneGal,
,2025-2026,jayco,redhawk,24B,waterHeaterGal,
,2025-2026,jayco,redhawk,24B,cargoLbs,
,2025-2026,jayco,redhawk,24B,garageLengthFt,
,2025-2026,jayco,redhawk,24B,garageWidthFt,
,2025-2026,jayco,redhawk,24B,garageHeightIn,
,2025-2026,jayco,redhawk,24B,garageCapacityLbs,
,2025-2026,jayco,redhawk,24B,rampPatioLbs,
,2025-2026,jayco,redhawk,24B,fuelStationGal,
,2025-2026,jayco,redhawk,24B,axles,
,2025-2026,jayco,redhawk,24B,tireSize,
,2025-2026,jayco,redhawk,24B,slideouts,
,2025-2026,jayco,redhawk,26M,uvwLbs,
,2025-2026,jayco,redhawk,26M,length,
,2025-2026,jayco,redhawk,26M,exteriorHeightIn,
,2025-2026,jayco,redhawk,26M,exteriorWidthIn,
,2025-2026,jayco,redhawk,26M,interiorHeightIn,
,2025-2026,jayco,redhawk,26M,sleeps,
,2025-2026,jayco,redhawk,26M,dryWeightLbs,
,2025-2026,jayco,redhawk,26M,hitchLbs,
,2025-2026,jayco,redhawk,26M,fuelCapacityGal,
,2025-2026,jayco,redhawk,26M,freshWater,
,2025-2026,jayco,redhawk,26M,grayWater,
,2025-2026,jayco,redhawk,26M,blackWater,
,2025-2026,jayco,redhawk,26M,propaneLbs,
,2025-2026,jayco,redhawk,26M,propaneGal,
,2025-2026,jayco,redhawk,26M,waterHeaterGal,
,2025-2026,jayco,redhawk,26M,cargoLbs,
,2025-2026,jayco,redhawk,26M,garageLengthFt,
,2025-2026,jayco,redhawk,26M,garageWidthFt,
,2025-2026,jayco,redhawk,26M,garageHeightIn,
,2025-2026,jayco,redhawk,26M,garageCapacityLbs,
,2025-2026,jayco,redhawk,26M,rampPatioLbs,
,2025-2026,jayco,redhawk,26M,fuelStationGal,
,2025-2026,jayco,redhawk,26M,axles,
,2025-2026,jayco,redhawk,26M,tireSize,
,2025-2026,jayco,redhawk,26M,slideouts,
,2025-2026,jayco,redhawk,29XK,uvwLbs,
,2025-2026,jayco,redhawk,29XK,length,
,2025-2026,jayco,redhawk,29XK,exteriorHeightIn,
,2025-2026,jayco,redhawk,29XK,exteriorWidthIn,
,2025-2026,jayco,redhawk,29XK,interiorHeightIn,
,2025-2026,jayco,redhawk,29XK,sleeps,
,2025-2026,jayco,redhawk,29XK,dryWeightLbs,
,2025-2026,jayco,redhawk,29XK,hitchLbs,
,2025-2026,jayco,redhawk,29XK,fuelCapacityGal,
,2025-2026,jayco,redhawk,29XK,freshWater,
,2025-2026,jayco,redhawk,29XK,grayWater,
,2025-2026,jayco,redhawk,29XK,blackWater,
,2025-2026,jayco,redhawk,29XK,propaneLbs,
,2025-2026,jayco,redhawk,29XK,propaneGal,
,2025-2026,jayco,redhawk,29XK,waterHeaterGal,
,2025-2026,jayco,redhawk,29XK,cargoLbs,
,2025-2026,jayco,redhawk,29XK,garageLengthFt,
,2025-2026,jayco,redhawk,29XK,garageWidthFt,
,2025-2026,jayco,redhawk,29XK,garageHeightIn,
,2025-2026,jayco,redhawk,29XK,garageCapacityLbs,
,2025-2026,jayco,redhawk,29XK,rampPatioLbs,
,2025-2026,jayco,redhawk,29XK,fuelStationGal,
,2025-2026,jayco,redhawk,29XK,axles,
,2025-2026,jayco,redhawk,29XK,tireSize,
,2025-2026,jayco,redhawk,29XK,slideouts,
,2025-2026,jayco,redhawk,31F,uvwLbs,
,2025-2026,jayco,redhawk,31F,length,
,2025-2026,jayco,redhawk,31F,exteriorHeightIn,
,2025-2026,jayco,redhawk,31F,exteriorWidthIn,
,2025-2026,jayco,redhawk,31F,interiorHeightIn,
,2025-2026,jayco,redhawk,31F,sleeps,
,2025-2026,jayco,redhawk,31F,dryWeightLbs,
,2025-2026,jayco,redhawk,31F,hitchLbs,
,2025-2026,jayco,redhawk,31F,fuelCapacityGal,
,2025-2026,jayco,redhawk,31F,freshWater,
,2025-2026,jayco,redhawk,31F,grayWater,
,2025-2026,jayco,redhawk,31F,blackWater,
,2025-2026,jayco,redhawk,31F,propaneLbs,
,2025-2026,jayco,redhawk,31F,propaneGal,
,2025-2026,jayco,redhawk,31F,waterHeaterGal,
,2025-2026,jayco,redhawk,31F,cargoLbs,
,2025-2026,jayco,redhawk,31F,garageLengthFt,
,2025-2026,jayco,redhawk,31F,garageWidthFt,
,2025-2026,jayco,redhawk,31F,garageHeightIn,
,2025-2026,jayco,redhawk,31F,garageCapacityLbs,
,2025-2026,jayco,redhawk,31F,rampPatioLbs,
,2025-2026,jayco,redhawk,31F,fuelStationGal,
,2025-2026,jayco,redhawk,31F,axles,
,2025-2026,jayco,redhawk,31F,tireSize,
,2025-2026,jayco,redhawk,31F,slideouts,
2027,,jayco,seneca prestige,37K,uvwLbs,
2027,,jayco,seneca prestige,37K,length,
2027,,jayco,seneca prestige,37K,exteriorHeightIn,
2027,,jayco,seneca prestige,37K,exteriorWidthIn,
2027,,jayco,seneca prestige,37K,interiorHeightIn,
2027,,jayco,seneca prestige,37K,sleeps,
2027,,jayco,seneca prestige,37K,dryWeightLbs,
2027,,jayco,seneca prestige,37K,hitchLbs,
2027,,jayco,seneca prestige,37K,fuelCapacityGal,
2027,,jayco,seneca prestige,37K,freshWater,
2027,,jayco,seneca prestige,37K,grayWater,
2027,,jayco,seneca prestige,37K,blackWater,
2027,,jayco,seneca prestige,37K,propaneLbs,
2027,,jayco,seneca prestige,37K,propaneGal,
2027,,jayco,seneca prestige,37K,waterHeaterGal,
2027,,jayco,seneca prestige,37K,cargoLbs,
2027,,jayco,seneca prestige,37K,garageLengthFt,
2027,,jayco,seneca prestige,37K,garageWidthFt,
2027,,jayco,seneca prestige,37K,garageHeightIn,
2027,,jayco,seneca prestige,37K,garageCapacityLbs,
2027,,jayco,seneca prestige,37K,rampPatioLbs,
2027,,jayco,seneca prestige,37K,fuelStationGal,
2027,,jayco,seneca prestige,37K,axles,
2027,,jayco,seneca prestige,37K,tireSize,
2027,,jayco,seneca prestige,37K,slideouts,
2027,,jayco,seneca prestige,37L,uvwLbs,
2027,,jayco,seneca prestige,37L,length,
2027,,jayco,seneca prestige,37L,exteriorHeightIn,
2027,,jayco,seneca prestige,37L,exteriorWidthIn,
2027,,jayco,seneca prestige,37L,interiorHeightIn,
2027,,jayco,seneca prestige,37L,sleeps,
2027,,jayco,seneca prestige,37L,dryWeightLbs,
2027,,jayco,seneca prestige,37L,hitchLbs,
2027,,jayco,seneca prestige,37L,fuelCapacityGal,
2027,,jayco,seneca prestige,37L,freshWater,
2027,,jayco,seneca prestige,37L,grayWater,
2027,,jayco,seneca prestige,37L,blackWater,
2027,,jayco,seneca prestige,37L,propaneLbs,
2027,,jayco,seneca prestige,37L,propaneGal,
2027,,jayco,seneca prestige,37L,waterHeaterGal,
2027,,jayco,seneca prestige,37L,cargoLbs,
2027,,jayco,seneca prestige,37L,garageLengthFt,
2027,,jayco,seneca prestige,37L,garageWidthFt,
2027,,jayco,seneca prestige,37L,garageHeightIn,
2027,,jayco,seneca prestige,37L,garageCapacityLbs,
2027,,jayco,seneca prestige,37L,rampPatioLbs,
2027,,jayco,seneca prestige,37L,fuelStationGal,
2027,,jayco,seneca prestige,37L,axles,
2027,,jayco,seneca prestige,37L,tireSize,
2027,,jayco,seneca prestige,37L,slideouts,
2027,,jayco,seneca prestige,37M,uvwLbs,
2027,,jayco,seneca prestige,37M,length,
2027,,jayco,seneca prestige,37M,exteriorHeightIn,
2027,,jayco,seneca prestige,37M,exteriorWidthIn,
2027,,jayco,seneca prestige,37M,interiorHeightIn,
2027,,jayco,seneca prestige,37M,sleeps,
2027,,jayco,seneca prestige,37M,dryWeightLbs,
2027,,jayco,seneca prestige,37M,hitchLbs,
2027,,jayco,seneca prestige,37M,fuelCapacityGal,
2027,,jayco,seneca prestige,37M,freshWater,
2027,,jayco,seneca prestige,37M,grayWater,
2027,,jayco,seneca prestige,37M,blackWater,
2027,,jayco,seneca prestige,37M,propaneLbs,
2027,,jayco,seneca prestige,37M,propaneGal,
2027,,jayco,seneca prestige,37M,waterHeaterGal,
2027,,jayco,seneca prestige,37M,cargoLbs,
2027,,jayco,seneca prestige,37M,garageLengthFt,
2027,,jayco,seneca prestige,37M,garageWidthFt,
2027,,jayco,seneca prestige,37M,garageHeightIn,
2027,,jayco,seneca prestige,37M,garageCapacityLbs,
2027,,jayco,seneca prestige,37M,rampPatioLbs,
2027,,jayco,seneca prestige,37M,fuelStationGal,
2027,,jayco,seneca prestige,37M,axles,
2027,,jayco,seneca prestige,37M,tireSize,
2027,,jayco,seneca prestige,37M,slideouts,
2027,,jayco,seneca super c,33J,uvwLbs,
2027,,jayco,seneca super c,33J,length,
2027,,jayco,seneca super c,33J,exteriorHeightIn,
2027,,jayco,seneca super c,33J,exteriorWidthIn,
2027,,jayco,seneca super c,33J,interiorHeightIn,
2027,,jayco,seneca super c,33J,sleeps,
2027,,jayco,seneca super c,33J,dryWeightLbs,
2027,,jayco,seneca super c,33J,hitchLbs,
2027,,jayco,seneca super c,33J,fuelCapacityGal,
2027,,jayco,seneca super c,33J,freshWater,
2027,,jayco,seneca super c,33J,grayWater,
2027,,jayco,seneca super c,33J,blackWater,
2027,,jayco,seneca super c,33J,propaneLbs,
2027,,jayco,seneca super c,33J,propaneGal,
2027,,jayco,seneca super c,33J,waterHeaterGal,
2027,,jayco,seneca super c,33J,cargoLbs,
2027,,jayco,seneca super c,33J,garageLengthFt,
2027,,jayco,seneca super c,33J,garageWidthFt,
2027,,jayco,seneca super c,33J,garageHeightIn,
2027,,jayco,seneca super c,33J,garageCapacityLbs,
2027,,jayco,seneca super c,33J,rampPatioLbs,
2027,,jayco,seneca super c,33J,fuelStationGal,
2027,,jayco,seneca super c,33J,axles,
2027,,jayco,seneca super c,33J,tireSize,
2027,,jayco,seneca super c,33J,slideouts,
2027,,jayco,seneca super c,37K,uvwLbs,
2027,,jayco,seneca super c,37K,length,
2027,,jayco,seneca super c,37K,exteriorHeightIn,
2027,,jayco,seneca super c,37K,exteriorWidthIn,
2027,,jayco,seneca super c,37K,interiorHeightIn,
2027,,jayco,seneca super c,37K,sleeps,
2027,,jayco,seneca super c,37K,dryWeightLbs,
2027,,jayco,seneca super c,37K,hitchLbs,
2027,,jayco,seneca super c,37K,fuelCapacityGal,
2027,,jayco,seneca super c,37K,freshWater,
2027,,jayco,seneca super c,37K,grayWater,
2027,,jayco,seneca super c,37K,blackWater,
2027,,jayco,seneca super c,37K,propaneLbs,
2027,,jayco,seneca super c,37K,propaneGal,
2027,,jayco,seneca super c,37K,waterHeaterGal,
2027,,jayco,seneca super c,37K,cargoLbs,
2027,,jayco,seneca super c,37K,garageLengthFt,
2027,,jayco,seneca super c,37K,garageWidthFt,
2027,,jayco,seneca super c,37K,garageHeightIn,
2027,,jayco,seneca super c,37K,garageCapacityLbs,
2027,,jayco,seneca super c,37K,rampPatioLbs,
2027,,jayco,seneca super c,37K,fuelStationGal,
2027,,jayco,seneca super c,37K,axles,
2027,,jayco,seneca super c,37K,tireSize,
2027,,jayco,seneca super c,37K,slideouts,
2027,,jayco,seneca super c,37L,uvwLbs,
2027,,jayco,seneca super c,37L,length,
2027,,jayco,seneca super c,37L,exteriorHeightIn,
2027,,jayco,seneca super c,37L,exteriorWidthIn,
2027,,jayco,seneca super c,37L,interiorHeightIn,
2027,,jayco,seneca super c,37L,sleeps,
2027,,jayco,seneca super c,37L,dryWeightLbs,
2027,,jayco,seneca super c,37L,hitchLbs,
2027,,jayco,seneca super c,37L,fuelCapacityGal,
2027,,jayco,seneca super c,37L,freshWater,
2027,,jayco,seneca super c,37L,grayWater,
2027,,jayco,seneca super c,37L,blackWater,
2027,,jayco,seneca super c,37L,propaneLbs,
2027,,jayco,seneca super c,37L,propaneGal,
2027,,jayco,seneca super c,37L,waterHeaterGal,
2027,,jayco,seneca super c,37L,cargoLbs,
2027,,jayco,seneca super c,37L,garageLengthFt,
2027,,jayco,seneca super c,37L,garageWidthFt,
2027,,jayco,seneca super c,37L,garageHeightIn,
2027,,jayco,seneca super c,37L,garageCapacityLbs,
2027,,jayco,seneca super c,37L,rampPatioLbs,
2027,,jayco,seneca super c,37L,fuelStationGal,
2027,,jayco,seneca super c,37L,axles,
2027,,jayco,seneca super c,37L,tireSize,
2027,,jayco,seneca super c,37L,slideouts,
2027,,jayco,seneca super c,37M,uvwLbs,
2027,,jayco,seneca super c,37M,length,
2027,,jayco,seneca super c,37M,exteriorHeightIn,
2027,,jayco,seneca super c,37M,exteriorWidthIn,
2027,,jayco,seneca super c,37M,interiorHeightIn,
2027,,jayco,seneca super c,37M,sleeps,
2027,,jayco,seneca super c,37M,dryWeightLbs,
2027,,jayco,seneca super c,37M,hitchLbs,
2027,,jayco,seneca super c,37M,fuelCapacityGal,
2027,,jayco,seneca super c,37M,freshWater,
2027,,jayco,seneca super c,37M,grayWater,
2027,,jayco,seneca super c,37M,blackWater,
2027,,jayco,seneca super c,37M,propaneLbs,
2027,,jayco,seneca super c,37M,propaneGal,
2027,,jayco,seneca super c,37M,waterHeaterGal,
2027,,jayco,seneca super c,37M,cargoLbs,
2027,,jayco,seneca super c,37M,garageLengthFt,
2027,,jayco,seneca super c,37M,garageWidthFt,
2027,,jayco,seneca super c,37M,garageHeightIn,
2027,,jayco,seneca super c,37M,garageCapacityLbs,
2027,,jayco,seneca super c,37M,rampPatioLbs,
2027,,jayco,seneca super c,37M,fuelStationGal,
2027,,jayco,seneca super c,37M,axles,
2027,,jayco,seneca super c,37M,tireSize,
2027,,jayco,seneca super c,37M,slideouts,
2027,,jayco,seneca,33J,uvwLbs,
2027,,jayco,seneca,33J,sleeps,
2027,,jayco,seneca,33J,dryWeightLbs,
2027,,jayco,seneca,33J,fuelCapacityGal,
2027,,jayco,seneca,33J,grayWater,
2027,,jayco,seneca,33J,blackWater,
2027,,jayco,seneca,33J,propaneLbs,
2027,,jayco,seneca,33J,propaneGal,
2027,,jayco,seneca,33J,waterHeaterGal,
2027,,jayco,seneca,33J,cargoLbs,
2027,,jayco,seneca,33J,garageLengthFt,
2027,,jayco,seneca,33J,garageWidthFt,
2027,,jayco,seneca,33J,garageHeightIn,
2027,,jayco,seneca,33J,garageCapacityLbs,
2027,,jayco,seneca,33J,rampPatioLbs,
2027,,jayco,seneca,33J,fuelStationGal,
2027,,jayco,seneca,33J,axles,
2027,,jayco,seneca,33J,tireSize,
2027,,jayco,seneca,33J,slideouts,
,2021-2024,jayco,seneca,37K,dryWeightLbs,
,2021-2024,jayco,seneca,37K,fuelCapacityGal,
,2021-2024,jayco,seneca,37K,propaneLbs,
,2021-2024,jayco,seneca,37K,propaneGal,
,2021-2024,jayco,seneca,37K,waterHeaterGal,
,2021-2024,jayco,seneca,37K,cargoLbs,
,2021-2024,jayco,seneca,37K,garageLengthFt,
,2021-2024,jayco,seneca,37K,garageWidthFt,
,2021-2024,jayco,seneca,37K,garageHeightIn,
,2021-2024,jayco,seneca,37K,garageCapacityLbs,
,2021-2024,jayco,seneca,37K,rampPatioLbs,
,2021-2024,jayco,seneca,37K,fuelStationGal,
,2021-2024,jayco,seneca,37K,axles,
,2021-2024,jayco,seneca,37K,tireSize,
,2021-2027,jayco,seneca,37K,dryWeightLbs,
,2021-2027,jayco,seneca,37K,fuelCapacityGal,
,2021-2027,jayco,seneca,37K,propaneLbs,
,2021-2027,jayco,seneca,37K,propaneGal,
,2021-2027,jayco,seneca,37K,waterHeaterGal,
,2021-2027,jayco,seneca,37K,cargoLbs,
,2021-2027,jayco,seneca,37K,garageLengthFt,
,2021-2027,jayco,seneca,37K,garageWidthFt,
,2021-2027,jayco,seneca,37K,garageHeightIn,
,2021-2027,jayco,seneca,37K,garageCapacityLbs,
,2021-2027,jayco,seneca,37K,rampPatioLbs,
,2021-2027,jayco,seneca,37K,fuelStationGal,
,2021-2027,jayco,seneca,37K,axles,
,2021-2027,jayco,seneca,37K,tireSize,
2025,,jayco,seneca,37K,dryWeightLbs,
2025,,jayco,seneca,37K,fuelCapacityGal,
2025,,jayco,seneca,37K,propaneLbs,
2025,,jayco,seneca,37K,propaneGal,
2025,,jayco,seneca,37K,waterHeaterGal,
2025,,jayco,seneca,37K,cargoLbs,
2025,,jayco,seneca,37K,garageLengthFt,
2025,,jayco,seneca,37K,garageWidthFt,
2025,,jayco,seneca,37K,garageHeightIn,
2025,,jayco,seneca,37K,garageCapacityLbs,
2025,,jayco,seneca,37K,rampPatioLbs,
2025,,jayco,seneca,37K,fuelStationGal,
2025,,jayco,seneca,37K,axles,
2025,,jayco,seneca,37K,tireSize,
,2026-2027,jayco,seneca,37K,dryWeightLbs,
,2026-2027,jayco,seneca,37K,fuelCapacityGal,
,2026-2027,jayco,seneca,37K,propaneLbs,
,2026-2027,jayco,seneca,37K,propaneGal,
,2026-2027,jayco,seneca,37K,waterHeaterGal,
,2026-2027,jayco,seneca,37K,cargoLbs,
,2026-2027,jayco,seneca,37K,garageLengthFt,
,2026-2027,jayco,seneca,37K,garageWidthFt,
,2026-2027,jayco,seneca,37K,garageHeightIn,
,2026-2027,jayco,seneca,37K,garageCapacityLbs,
,2026-2027,jayco,seneca,37K,rampPatioLbs,
,2026-2027,jayco,seneca,37K,fuelStationGal,
,2026-2027,jayco,seneca,37K,axles,
,2026-2027,jayco,seneca,37K,tireSize,
2027,,jayco,seneca,37K,dryWeightLbs,
2027,,jayco,seneca,37K,fuelCapacityGal,
2027,,jayco,seneca,37K,propaneLbs,
2027,,jayco,seneca,37K,propaneGal,
2027,,jayco,seneca,37K,waterHeaterGal,
2027,,jayco,seneca,37K,cargoLbs,
2027,,jayco,seneca,37K,garageLengthFt,
2027,,jayco,seneca,37K,garageWidthFt,
2027,,jayco,seneca,37K,garageHeightIn,
2027,,jayco,seneca,37K,garageCapacityLbs,
2027,,jayco,seneca,37K,rampPatioLbs,
2027,,jayco,seneca,37K,fuelStationGal,
2027,,jayco,seneca,37K,axles,
2027,,jayco,seneca,37K,tireSize,
,2021-2027,jayco,seneca,37L,dryWeightLbs,
,2021-2027,jayco,seneca,37L,fuelCapacityGal,
,2021-2027,jayco,seneca,37L,propaneLbs,
,2021-2027,jayco,seneca,37L,propaneGal,
,2021-2027,jayco,seneca,37L,waterHeaterGal,
,2021-2027,jayco,seneca,37L,cargoLbs,
,2021-2027,jayco,seneca,37L,garageLengthFt,
,2021-2027,jayco,seneca,37L,garageWidthFt,
,2021-2027,jayco,seneca,37L,garageHeightIn,
,2021-2027,jayco,seneca,37L,garageCapacityLbs,
,2021-2027,jayco,seneca,37L,rampPatioLbs,
,2021-2027,jayco,seneca,37L,fuelStationGal,
,2021-2027,jayco,seneca,37L,axles,
,2021-2027,jayco,seneca,37L,tireSize,
2027,,jayco,seneca,37L,dryWeightLbs,
2027,,jayco,seneca,37L,fuelCapacityGal,
2027,,jayco,seneca,37L,propaneLbs,
2027,,jayco,seneca,37L,propaneGal,
2027,,jayco,seneca,37L,waterHeaterGal,
2027,,jayco,seneca,37L,cargoLbs,
2027,,jayco,seneca,37L,garageLengthFt,
2027,,jayco,seneca,37L,garageWidthFt,
2027,,jayco,seneca,37L,garageHeightIn,
2027,,jayco,seneca,37L,garageCapacityLbs,
2027,,jayco,seneca,37L,rampPatioLbs,
2027,,jayco,seneca,37L,fuelStationGal,
2027,,jayco,seneca,37L,axles,
2027,,jayco,seneca,37L,tireSize,
,2021-2027,jayco,seneca,37M,dryWeightLbs,
,2021-2027,jayco,seneca,37M,fuelCapacityGal,
,2021-2027,jayco,seneca,37M,propaneLbs,
,2021-2027,jayco,seneca,37M,propaneGal,
,2021-2027,jayco,seneca,37M,waterHeaterGal,
,2021-2027,jayco,seneca,37M,cargoLbs,
,2021-2027,jayco,seneca,37M,garageLengthFt,
,2021-2027,jayco,seneca,37M,garageWidthFt,
,2021-2027,jayco,seneca,37M,garageHeightIn,
,2021-2027,jayco,seneca,37M,garageCapacityLbs,
,2021-2027,jayco,seneca,37M,rampPatioLbs,
,2021-2027,jayco,seneca,37M,fuelStationGal,
,2021-2027,jayco,seneca,37M,axles,
,2021-2027,jayco,seneca,37M,tireSize,
2027,,jayco,seneca,37M,dryWeightLbs,
2027,,jayco,seneca,37M,fuelCapacityGal,
2027,,jayco,seneca,37M,propaneLbs,
2027,,jayco,seneca,37M,propaneGal,
2027,,jayco,seneca,37M,waterHeaterGal,
2027,,jayco,seneca,37M,cargoLbs,
2027,,jayco,seneca,37M,garageLengthFt,
2027,,jayco,seneca,37M,garageWidthFt,
2027,,jayco,seneca,37M,garageHeightIn,
2027,,jayco,seneca,37M,garageCapacityLbs,
2027,,jayco,seneca,37M,rampPatioLbs,
2027,,jayco,seneca,37M,fuelStationGal,
2027,,jayco,seneca,37M,axles,
2027,,jayco,seneca,37M,tireSize,
2027,,jayco,solstice,21L,uvwLbs,
2027,,jayco,solstice,21L,length,
2027,,jayco,solstice,21L,exteriorHeightIn,
2027,,jayco,solstice,21L,exteriorWidthIn,
2027,,jayco,solstice,21L,interiorHeightIn,
2027,,jayco,solstice,21L,sleeps,
2027,,jayco,solstice,21L,dryWeightLbs,
2027,,jayco,solstice,21L,hitchLbs,
2027,,jayco,solstice,21L,fuelCapacityGal,
2027,,jayco,solstice,21L,freshWater,
2027,,jayco,solstice,21L,grayWater,
2027,,jayco,solstice,21L,blackWater,
2027,,jayco,solstice,21L,propaneLbs,
2027,,jayco,solstice,21L,propaneGal,
2027,,jayco,solstice,21L,waterHeaterGal,
2027,,jayco,solstice,21L,cargoLbs,
2027,,jayco,solstice,21L,garageLengthFt,
2027,,jayco,solstice,21L,garageWidthFt,
2027,,jayco,solstice,21L,garageHeightIn,
2027,,jayco,solstice,21L,garageCapacityLbs,
2027,,jayco,solstice,21L,rampPatioLbs,
2027,,jayco,solstice,21L,fuelStationGal,
2027,,jayco,solstice,21L,axles,
2027,,jayco,solstice,21L,tireSize,
2027,,jayco,solstice,21L,slideouts,
2027,,jayco,solstice,21T,uvwLbs,
2027,,jayco,solstice,21T,length,
2027,,jayco,solstice,21T,exteriorHeightIn,
2027,,jayco,solstice,21T,exteriorWidthIn,
2027,,jayco,solstice,21T,interiorHeightIn,
2027,,jayco,solstice,21T,sleeps,
2027,,jayco,solstice,21T,dryWeightLbs,
2027,,jayco,solstice,21T,hitchLbs,
2027,,jayco,solstice,21T,fuelCapacityGal,
2027,,jayco,solstice,21T,freshWater,
2027,,jayco,solstice,21T,grayWater,
2027,,jayco,solstice,21T,blackWater,
2027,,jayco,solstice,21T,propaneLbs,
2027,,jayco,solstice,21T,propaneGal,
2027,,jayco,solstice,21T,waterHeaterGal,
2027,,jayco,solstice,21T,cargoLbs,
2027,,jayco,solstice,21T,garageLengthFt,
2027,,jayco,solstice,21T,garageWidthFt,
2027,,jayco,solstice,21T,garageHeightIn,
2027,,jayco,solstice,21T,garageCapacityLbs,
2027,,jayco,solstice,21T,rampPatioLbs,
2027,,jayco,solstice,21T,fuelStationGal,
2027,,jayco,solstice,21T,axles,
2027,,jayco,solstice,21T,tireSize,
2027,,jayco,solstice,21T,slideouts,
2027,,jayco,swift,20E,uvwLbs,
2027,,jayco,swift,20E,length,
2027,,jayco,swift,20E,exteriorHeightIn,
2027,,jayco,swift,20E,exteriorWidthIn,
2027,,jayco,swift,20E,interiorHeightIn,
2027,,jayco,swift,20E,sleeps,
2027,,jayco,swift,20E,dryWeightLbs,
2027,,jayco,swift,20E,hitchLbs,
2027,,jayco,swift,20E,fuelCapacityGal,
2027,,jayco,swift,20E,freshWater,
2027,,jayco,swift,20E,grayWater,
2027,,jayco,swift,20E,blackWater,
2027,,jayco,swift,20E,propaneLbs,
2027,,jayco,swift,20E,propaneGal,
2027,,jayco,swift,20E,waterHeaterGal,
2027,,jayco,swift,20E,cargoLbs,
2027,,jayco,swift,20E,garageLengthFt,
2027,,jayco,swift,20E,garageWidthFt,
2027,,jayco,swift,20E,garageHeightIn,
2027,,jayco,swift,20E,garageCapacityLbs,
2027,,jayco,swift,20E,rampPatioLbs,
2027,,jayco,swift,20E,fuelStationGal,
2027,,jayco,swift,20E,axles,
2027,,jayco,swift,20E,tireSize,
2027,,jayco,swift,20E,slideouts,
2027,,jayco,swift,20T,uvwLbs,
2027,,jayco,swift,20T,length,
2027,,jayco,swift,20T,exteriorHeightIn,
2027,,jayco,swift,20T,exteriorWidthIn,
2027,,jayco,swift,20T,interiorHeightIn,
2027,,jayco,swift,20T,sleeps,
2027,,jayco,swift,20T,dryWeightLbs,
2027,,jayco,swift,20T,hitchLbs,
2027,,jayco,swift,20T,fuelCapacityGal,
2027,,jayco,swift,20T,freshWater,
2027,,jayco,swift,20T,grayWater,
2027,,jayco,swift,20T,blackWater,
